id,name,address,yelp_category,main_category,sub_category,categories,reviews,price,stars,state
3tSCyhkRIa7-drYrG5_6uA,The Mad Batter Café & Bakery,"709 E Horizon Dr, Ste 100",Cafes,Cafes,Food,"['Cafes', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Bakeries']",183,1,4,NV
3vkP6t_kKN3JT8MMUaBVEA,Original Pancake House,915 Charlottetowne Ave,American (Traditional),American (Traditional),Creperies,"['American (Traditional)', 'Creperies', 'Breakfast & Brunch', 'Restaurants', 'Kosher']",176,1,4,NC
3vxIqhm2jCVjkUWtmDvTsw,Raising Cane's,7550 S Las Vegas Blvd,Fast Food,Restaurants,Fast Food,"['Restaurants', 'Fast Food', 'Chicken Shop', 'American (Traditional)', 'Chicken Wings']",421,1,4,NV
3WipOV5JlbCEO_o0tV49yA,Buffalo Wild Wings,"10271 S. Eastern Avenue, Suite 121",American (Traditional),American (Traditional),Bars,"['American (Traditional)', 'Bars', 'Nightlife', 'Restaurants', 'Sports Bars', 'Chicken Wings']",194,2,3,NV
3xykzfVY2PbdjKCRDLdzTQ,Samurai Japanese Steakhouse & Sushi,1199 W Sunset Rd,Steakhouses,Steakhouses,Sushi Bars,"['Steakhouses', 'Sushi Bars', 'Japanese', 'Restaurants']",296,2,4,NV
-3zffZUHoY8bQjGfPSoBKQ,Michael Mina,3600 S Las Vegas Blvd,Bars,Restaurants,Bars,"['Restaurants', 'Bars', 'Nightlife', 'Seafood', 'American (New)']",542,4,4,NV
41Kbugm-qmIQTt7unkALYQ,Top of Binion's Steakhouse,128 Fremont St,Steakhouses,Steakhouses,Restaurants,"['Steakhouses', 'Restaurants', 'Bars', 'Wine Bars', 'Seafood', 'Nightlife']",234,3,4,NV
44kd3YdkhXj5XiSPs5XNjQ,FireRock Steakhouse Las Vegas,5990 Centennial Center Blvd,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants', 'Seafood', 'Steakhouses']",449,2,3.5,NV
4Bw9XffSa0AMy2SrNCS2KA,Sababa Mediterranean Grill,3220 S Durango Dr,Falafel,Falafel,Middle Eastern,"['Falafel', 'Middle Eastern', 'Kosher', 'Restaurants', 'Mediterranean']",169,2,3.5,NV
4c19YWOjPmbFUK4-V2GEvg,The Library,2302 E Carson St,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants']",158,2,3.5,PA
4EfiNcKSsafogIhAjwv0gg,Rustica Pizzeria,"9730 W Tropicana Ave, Ste 140",Pizza,Pizza,Restaurants,"['Pizza', 'Restaurants', 'Italian']",121,2,4,NV
4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel,115 E Tropicana Ave,Casinos,Casinos,Event Planning & Services,"['Casinos', 'Event Planning & Services', 'Hotels', 'Arts & Entertainment', 'American (New)', 'Bars', 'Hotels & Travel', 'Restaurants', 'American (Traditional)', 'Chicken Wings', 'Nightlife']",1171,2,2.5,NV
4Hx-brYb86k4C1VSKPvj7g,Crazy Pita Rotisserie & Grill,"Downtown Summerlin, 10975 Sage Park Dr, Ste 100",Mediterranean,Mediterranean,Sandwiches,"['Mediterranean', 'Sandwiches', 'Nightlife', 'Bars', 'Restaurants']",156,2,4,NV
4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi,3655 Las Vegas Blvd S,Steakhouses,Restaurants,Steakhouses,"['Restaurants', 'Steakhouses', 'French', 'Breakfast & Brunch']",6414,2,4,NV
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,4490 Spring Mountain Rd,Japanese,Japanese,Restaurants,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']",1008,1,4,NV
4KmrrhtfnngTVFa2d5LAjg,Allegro,3131 Las Vegas Blvd S,Italian,Restaurants,Italian,"['Restaurants', 'Italian']",298,3,3.5,NV
4LB4xtFAwfvJRachr6Eaxw,Sauce Pizza & Wine,"14418 N Scottsdale Rd, Ste 181",Food,Food,Beer,"['Food', 'Beer', 'Wine & Spirits', 'Pizza', 'Restaurants', 'Gluten-Free', 'Italian']",138,2,3.5,AZ
4mb32UmQULqg7IMck28vog,Pinches Tacos,"9205 W Russell Rd, Ste 190",Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Nightlife', 'Bars']",273,2,4,NV
4mYPOzBokDgz307TW2EIKw,The Buffet,2000 S Las Vegas Blvd,Buffets,Buffets,Restaurants,"['Buffets', 'Restaurants']",146,2,2.5,NV
4OUGSeQeASZGn9nSb8Ialg,Sonrisa Grill,"Montelago Village, 30 Via Brianza, Ste 100",Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",203,2,3.5,NV
4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,9355 W Flamingo Rd,Brasseries,Brasseries,Breakfast & Brunch,"['Brasseries', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",593,2,4.5,NV
4RL5ydKIIFpU8bevsOKRdA,Libretto's Pizzeria,"210 E Trade St, Ste D-164",Salad,Salad,Italian,"['Salad', 'Italian', 'Restaurants', 'Pizza']",155,1,3,NC
4-Ub64zwqopWZeOFsTYTzA,Tom Yum Thai Restaurant,13736 W Bell Rd,Thai,Restaurants,Thai,"['Restaurants', 'Thai']",189,2,4,AZ
4uISbaUPJLVECBHIi3tpxA,Wazuzu,3131 Las Vegas Blvd S,Diners,Diners,Asian Fusion,"['Diners', 'Asian Fusion', 'Restaurants']",392,3,3.5,NV
4VkLiFoIEjTTpbCRgxjnCQ,Spaghetty Western,"10690 Southern Highlands Pkwy, Ste 103",Italian,Italian,Delis,"['Italian', 'Delis', 'Restaurants', 'Bars', 'Nightlife']",412,2,4,NV
4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,"Planet Hollywood Resort & Casino, 3663 Las Vegas Blvd S",American (Traditional),American (Traditional),Nightlife,"['American (Traditional)', 'Nightlife', 'Bars', 'Restaurants', 'Sports Bars']",433,2,2.5,NV
5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,"3545 Las Vegas Blvd, Unit L-26",Sports Bars,Sports Bars,Nightlife,"['Sports Bars', 'Nightlife', 'American (Traditional)', 'Restaurants', 'Pubs', 'Bars']",231,2,3,NV
50NTSGbZ3pN5643_K1IReA,Via Delosantos,9120 N Central Ave,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",213,2,4,AZ
54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,9695 W Flamingo Rd,Barbeque,Barbeque,Restaurants,"['Barbeque', 'Restaurants', 'Sandwiches']",168,2,3.5,NV
5.63278E+22,8 Noodle Bar,11011 W Charleston Blvd,Asian Fusion,Asian Fusion,Chinese,"['Asian Fusion', 'Chinese', 'Restaurants', 'Japanese']",159,2,3,NV
5cBF1x9873GVQ6FIw_Fnjg,Kneaders Bakery & Cafe,11271 Eastern Ave,Food,Food,Breakfast & Brunch,"['Food', 'Breakfast & Brunch', 'Bakeries', 'Restaurants', 'Sandwiches']",115,1,3,NV
5CJL_2-XwCGBmOav4mFdYg,Krung Siam Thai,"3755 Spring Mountain Rd, Ste 102",Thai,Thai,Restaurants,"['Thai', 'Restaurants']",434,2,3.5,NV
5Dccw539NNtnyCgTu5ed5A,Thai House,"9850 S Maryland Pkwy, Ste 17",Chinese,Restaurants,Chinese,"['Restaurants', 'Chinese', 'Thai', 'Seafood']",292,2,3.5,NV
5eKk8dA1QtKaQr_5i_SCRw,Las Velas,21 Market Sq,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants']",174,2,3,PA
5fquJHY2hMX9tPRD5s0t5g,Rooster's Uptown,150 N College St,American (New),Restaurants,American (New),"['Restaurants', 'American (New)', 'Italian', 'French']",290,2,4,NC
5GOrW-PkisP0eXlSxy4AFg,Beijing Restaurant,"2040 S Alma School Rd, Ste 13",Chinese,Restaurants,Chinese,"['Restaurants', 'Chinese']",151,1,3.5,AZ
5HGQHjavoTgcKHFa-x7r8A,Village Tavern,4201 Congress St,Nightlife,Nightlife,American (Traditional),"['Nightlife', 'American (Traditional)', 'Restaurants', 'Burgers', 'American (New)', 'Bars']",117,2,4,NC
5J1SoLkAM2zAOKqrRB7rCQ,King of Gyros,"1342 W Warner Rd, Ste B106",Mediterranean,Mediterranean,Restaurants,"['Mediterranean', 'Restaurants', 'Greek']",124,1,4.5,AZ
5JjGTaZkHbbjBrzBODcsAQ,Daisho Sushi,7435 S Eastern Ave,Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Japanese']",207,2,4,NV
5KheTjYPu1HcQzQFtm4_vw,Arriba Mexican Grill,1812 E Camelback Rd,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",224,2,3.5,AZ
5Ktv5ZmJI0CN4L0KxDWJvw,Phoenix City Grille,5816 N 16th St,Irish,Irish,Bars,"['Irish', 'Bars', 'Sandwiches', 'Nightlife', 'Restaurants', 'Pubs', 'American (Traditional)', 'Salad', 'American (New)', 'Breakfast & Brunch']",308,2,4,AZ
5Lcit9Zt6TF9bmKoFMhF0g,Noodle Pot,"4215 Spring Mountain Rd, Ste B112",Taiwanese,Taiwanese,Noodles,"['Taiwanese', 'Noodles', 'Chinese', 'Restaurants']",253,1,3.5,NV
5ma1OUQWy_Ds80xUiP7JPQ,Fuku Burger,3429 S Jones Blvd,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers']",207,2,4,NV
5OqrwhtZ3mcmUSwLINZTWQ,Blossom,3730 Las Vegas Blvd S,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",211,3,4,NV
5p5YW_5bMOSuLIQjkJPO3w,Naples 15,15 N Butler St,Italian,Italian,Restaurants,"['Italian', 'Restaurants']",135,3,4,WI
5P73h8f_5q-00YIIkUX4WA,Bonefish Grill,7345 Mineral Point Rd,Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood']",116,2,3,WI
5QNXZcclknB2PkfeN7FJWQ,The Hush Puppy,7185 W Charleston Blvd,Seafood,Seafood,Southern,"['Seafood', 'Southern', 'Restaurants']",237,2,4,NV
5VeKrLlQdJjMmKGwBBvMmw,Yanni's Gyros,9770 S Maryland Pkwy,Greek,Restaurants,Greek,"['Restaurants', 'Greek']",147,2,4,NV
5VXlHFrYZZzj7zfZEsz5nQ,Dragon Noodle Co.,3770 Las Vegas Blvd S,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",252,2,3,NV
5yZ1XmDcOEsElDeb9PlPDQ,Yagyu Ramen,"4355 W. Spring Mountain Rd, Ste 107",Ramen,Ramen,Restaurants,"['Ramen', 'Restaurants', 'Japanese']",135,1,4,NV
5z1WIr7E9P2CSzyN5seeSA,Sterling Brunch,3645 Las Vegas Blvd S,Buffets,Restaurants,Buffets,"['Restaurants', 'Buffets', 'Breakfast & Brunch']",352,4,4,NV
5zDP3Y2hdh6GJL9DVbQ2KA,Ventano Italian Grill & Seafood,191 S Arroyo Grande Blvd,Italian,Italian,Restaurants,"['Italian', 'Restaurants', 'Seafood']",439,2,4,NV
63bHLJUomC22Xdm3IjgBtw,Krua Thai Cuisine,"1601 E Bell Rd, Ste A11",Thai,Restaurants,Thai,"['Restaurants', 'Thai']",228,2,4,AZ
64o_nYvzIKwHFOSYSEm-qw,Joe's New York Pizza,7580 S Las Vegas Blvd,Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza', 'Italian']",185,2,3.5,NV
65eDIQ8bpMJFtgdyX7ulVA,Yassou,7871 W Charleston Blvd,Greek,Greek,Restaurants,"['Greek', 'Restaurants', 'Mediterranean']",440,1,4.5,NV
6.61011E+20,Beer Park,3655 S Las Vegas Blvd,Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Beer Bar', 'Bars', 'Cocktail Bars', 'Sandwiches', 'Food Stands', 'Sports Bars', 'Burgers']",232,2,4,NV
6.61081E+23,Blueberry Hill Family Restaurant,1505 E Flamingo Rd,Breakfast & Brunch,Breakfast & Brunch,Restaurants,"['Breakfast & Brunch', 'Restaurants', 'Diners']",537,2,4,NV
6.71041E+23,Chutney's Indian Cuisine,"1801 E Baseline Rd, Ste 104",Indian,Indian,Buffets,"['Indian', 'Buffets', 'Restaurants']",214,2,3.5,AZ
67zCgILB2h6JoSvFabVe7g,Az 88,7353 E Scottsdale Mall,American (Traditional),American (Traditional),Lounges,"['American (Traditional)', 'Lounges', 'Restaurants', 'Bars', 'Nightlife', 'Chicken Wings']",542,2,4,AZ
68jn0s0snbO5dhasLaVvDw,Flock & Fowl,380 W Sahara Ave,Chicken Shop,Chicken Shop,Restaurants,"['Chicken Shop', 'Restaurants', 'Singaporean', 'Chinese']",263,2,4.5,NV
6.91031E+22,Eggstasy,6990 E Shea Blvd,Diners,Restaurants,Diners,"['Restaurants', 'Diners', 'Breakfast & Brunch']",455,2,3.5,AZ
698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,9827 W Flamingo Rd,American (New),American (New),Breakfast & Brunch,"['American (New)', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Bagels', 'Sandwiches']",452,2,4,NV
6ANVuBMmpkXpFd5Hzkn4_Q,Red 8,3131 Las Vegas Blvd S,Asian Fusion,Asian Fusion,Restaurants,"['Asian Fusion', 'Restaurants', 'Chinese']",437,2,3.5,NV
6bgjcFOy4WHMyw62_1V9Pw,Panera Bread,5130 South Fort Apache Rd,Bagels,Bagels,Breakfast & Brunch,"['Bagels', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches', 'Food', 'Soup', 'Salad']",170,1,3.5,NV
6D4L8YpkhAh_YwaLmhoMNg,Romano's Macaroni Grill,7245 E. Gold Dust,Italian,Restaurants,Italian,"['Restaurants', 'Italian']",113,2,2.5,AZ
6fPQJq4f_yiq1NHn0fd11Q,La Creperie,3655 Las Vegas Blvd S,Creperies,Restaurants,Creperies,"['Restaurants', 'Creperies', 'French']",427,2,3.5,NV
6g8S6V0iyYu6QMvt0QfIqA,Heck's Cafe,2927 Bridge Ave,American (Traditional),American (Traditional),Burgers,"['American (Traditional)', 'Burgers', 'Breakfast & Brunch', 'Restaurants']",162,2,3.5,OH
6H8xfhoZ2IGa3eNiY5FqLA,Trattoria Nakamura-Ya,"5040 W Spring Mountain Rd, Ste 5",Italian,Italian,Japanese,"['Italian', 'Japanese', 'Restaurants']",320,2,4,NV
6kq9oLduJAYkb2WjAb36KA,Le's Sandwiches & Cafe,4520 N Tryon St,Sandwiches,Restaurants,Sandwiches,"['Restaurants', 'Sandwiches', 'Vietnamese']",268,1,4.5,NC
6lovZEiwWcRYRhyKd94DRg,Smashburger,"7804 Rea Rd, Ste B",Burgers,Burgers,Restaurants,"['Burgers', 'Restaurants']",134,1,3.5,NC
6nbPXEjmBnDtsgM_YNwGjw,Island Flavor,"8846 S Eastern Ave, Ste 102",Hawaiian,Hawaiian,Restaurants,"['Hawaiian', 'Restaurants']",132,2,4.5,NV
6ON9B6DsL5cUnPmIy8A06w,Zipps Sports Grill,"6501 E Greenway Pkwy, Ste 130",American (Traditional),American (Traditional),Sports Bars,"['American (Traditional)', 'Sports Bars', 'Restaurants', 'Bars', 'Nightlife']",200,2,3,AZ
6PqYwabO2g1r2ZB7eImOiw,Olive Garden Italian Restaurant,6850 W. Cheyenne Ave.,Bars,Bars,Italian,"['Bars', 'Italian', 'Nightlife', 'Salad', 'Restaurants', 'Wine Bars']",137,2,3.5,NV
6qKjl6xJQzLb9ka-QbTudA,Las Cazuelas,"9711 S Eastern Ave, Ste H-8",Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants']",241,1,4.5,NV
6QUuDlLjNDQWFCbJ9--jsQ,Fú Asian Kitchen,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Asian Fusion,Asian Fusion,Cantonese,"['Asian Fusion', 'Cantonese', 'Chinese', 'Vegetarian', 'Food', 'Restaurants']",118,2,4,NV
6sKaAF8WhWyyCjfZr2Rfsg,Zipp's Sports Grill,7551 E Camelback Rd,Burgers,Burgers,Bars,"['Burgers', 'Bars', 'Nightlife', 'Sports Bars', 'Restaurants', 'American (Traditional)']",244,2,3.5,AZ
6t7mlTVjDA9fhuFAZmVzAQ,Portillo's Hot Dogs,65 S McClintock Dr,Salad,Salad,Hot Dogs,"['Salad', 'Hot Dogs', 'Burgers', 'Restaurants']",460,1,3.5,AZ
6tOrCPiu-ZtC2JdAy9kBhw,Ahipoki Bowl,820 N 54th St,Food,Food,Seafood,"['Food', 'Seafood', 'Japanese', 'Restaurants', 'Hawaiian', 'Poke']",157,2,4,AZ
6TSpAuUdmo2UEn9emgd8xg,Simply Pure by Chef Stacey Dougan,"707 Fremont St, Ste 1310",Vegan,Vegan,Restaurants,"['Vegan', 'Restaurants', 'Vegetarian']",214,2,4.5,NV
6Vyp-9i1jzwK_bvisuPJpQ,Lobster ME,"Miracle Mile at Planet Hollywood, 3663 Las Vegas Blvd",Seafood,Seafood,Restaurants,"['Seafood', 'Restaurants']",822,2,3.5,NV
6We2O5X62J_gduXU7jvf8w,Spinato's Pizzeria,4848 E Chandler Blvd,Italian,Restaurants,Italian,"['Restaurants', 'Italian', 'Pizza', 'Gluten-Free']",325,2,4,AZ
6z3cgIE9dJ01wUm43f0yBQ,Fat Dumpling,3959 W Spring Mountain Rd,Bubble Tea,Bubble Tea,Chinese,"['Bubble Tea', 'Chinese', 'Restaurants', 'Food']",188,1,3.5,NV
6Z6IyosSMciZtwk8hRLRag,China Mama Restaurant,3420 S Jones Blvd,Taiwanese,Taiwanese,Chinese,"['Taiwanese', 'Chinese', 'Restaurants']",355,2,3.5,NV
6ZIHxvFTHC1pvAzAS0uLDA,Lee's Sandwiches,"1901 W Warner Rd, Ste 8",Sandwiches,Sandwiches,Coffee & Tea,"['Sandwiches', 'Coffee & Tea', 'Vietnamese', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Asian Fusion']",406,1,4,AZ
7.01171E+22,Full House BBQ,"9890 S Maryland Pkwy, Unit D19",Filipino,Restaurants,Filipino,"['Restaurants', 'Filipino', 'Asian Fusion', 'Barbeque']",225,1,4,NV
7.09711E+21,Famous Dave's,3250 W Frye Rd,Barbeque,Restaurants,Barbeque,"['Restaurants', 'Barbeque']",163,2,4,AZ
7.11111E+21,Gotham Bagels,112 E Mifflin St,Food,Food,Bagels,"['Food', 'Bagels', 'Breakfast & Brunch', 'Delis', 'Restaurants']",130,1,3.5,WI
7.21011E+23,Herringbone,3730 Las Vegas Blvd S,American (New),Restaurants,American (New),"['Restaurants', 'American (New)', 'Seafood']",215,3,4,NV
7.49712E+21,Jason's Deli,3910 S Maryland Pkwy,Sandwiches,Sandwiches,Delis,"['Sandwiches', 'Delis', 'Restaurants', 'American (New)']",147,1,4,NV
749lGtWM9PsrWonlVY4W2w,Bangkok Balcony,5846 Forbes Ave,Thai,Thai,Restaurants,"['Thai', 'Restaurants']",153,2,3.5,PA
749MsdV9v1SijXaLrY23pw,Dean & DeLuca,6903 Phillips Pl Ct,Specialty Food,Specialty Food,Coffee & Tea,"['Specialty Food', 'Coffee & Tea', 'Delis', 'Grocery', 'Food', 'Restaurants', 'Bakeries']",141,2,3.5,NC
74C1z6cqEdvJVgETTcEodw,Portofino by Chef Michael LaPlaca,3400 Las Vegas Blvd S,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Italian', 'Wine Bars', 'Lounges', 'Bars']",227,3,4,NV
74gDxr6rs_8tUTcS1vkr0Q,James Street Gastropub & Speakeasy,422 Foreland St,American (New),Restaurants,American (New),"['Restaurants', 'American (New)', 'Bars', 'Speakeasies', 'Arts & Entertainment', 'Nightlife', 'Jazz & Blues', 'Gastropubs']",202,2,3.5,PA
74pWjFssgqyhaVg-YCUo3A,The Cracked Egg,7660 W Cheyenne Ave,Breakfast & Brunch,Restaurants,Breakfast & Brunch,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)']",227,2,4,NV
7.51051E+19,Kinh Do,"4300 Spring Mountain Rd, Ste 101",Noodles,Restaurants,Noodles,"['Restaurants', 'Noodles', 'Vietnamese']",678,1,4,NV
7.5115E+20,Krachai Thai Kitchen,3361 W Greenway Rd,Thai,Thai,Restaurants,"['Thai', 'Restaurants']",128,2,4,AZ
7.69712E+20,Lazy Jane's,1358 Williamson St,Food,Food,Cafes,"['Food', 'Cafes', 'Bakeries', 'Restaurants', 'Breakfast & Brunch']",214,1,4,WI
7.71111E+21,Mokis Hawaiian Grill,3614 E Southern Ave,Hawaiian,Hawaiian,Restaurants,"['Hawaiian', 'Restaurants']",160,1,3.5,AZ
7.77177E+19,MGM Grand Buffet,3799 Las Vegas Blvd S,Buffets,Restaurants,Buffets,"['Restaurants', 'Buffets', 'American (Traditional)']",873,2,2.5,NV
7.79711E+20,Mallorca,1390 W 9th St,Spanish,Spanish,Restaurants,"['Spanish', 'Restaurants', 'Portuguese', 'Seafood']",156,3,3.5,OH
7.79711E+21,Marrakech Mediterranean Restaurant,"3900 Paradise Rd, Ste Y",Moroccan,Moroccan,Middle Eastern,"['Moroccan', 'Middle Eastern', 'Restaurants', 'Lebanese', 'Mediterranean']",338,3,4.5,NV
77h11eWv6HKJAgojLx8G4w,Eggslut,3708 Las Vegas Blvd S,Sandwiches,Sandwiches,Restaurants,"['Sandwiches', 'Restaurants', 'Breakfast & Brunch']",383,2,4,NV
78hGCrQ6wLA2yh8zMywnmw,Wahoo's Fish Tacos,1000 S Rampart,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican', 'Seafood']",212,1,3.5,NV
78XbdLi5e42XDxgnxuYacg,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,10144 W Flamingo Rd,Sushi Bars,Sushi Bars,Barbeque,"['Sushi Bars', 'Barbeque', 'Restaurants', 'Japanese', 'Steakhouses']",254,2,4.5,NV
796J51vX9eu6BONfDBQMzw,Vine American Kitchen,13735 Conlan Cir,Nightlife,Nightlife,Bars,"['Nightlife', 'Bars', 'Wine Bars', 'American (New)', 'Restaurants']",146,2,3.5,NC
7aZf5c1UNotq4MabBXMZLA,Sichuan Gourmet,1900 Murray Ave,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants', 'Szechuan']",204,2,4,PA
7-Ba9uSmYYpXgnQRoIPxMQ,Havana Grill,"8878 S Eastern Ave, Ste 100",Cuban,Cuban,Mexican,"['Cuban', 'Mexican', 'Restaurants']",256,2,3.5,NV
7CPGGNwHibzQtnERq7u2Hw,Buca di Beppo,3828 N Scottsdale Rd,Event Planning & Services,Event Planning & Services,Caterers,"['Event Planning & Services', 'Caterers', 'Restaurants', 'Italian', 'Pizza', 'Food']",159,2,2.5,AZ
7dHYudt6OOIjiaxkSvv3lQ,In-N-Out Burger,2900 W Sahara Ave,Fast Food,Restaurants,Fast Food,"['Restaurants', 'Fast Food', 'Burgers']",302,1,4,NV
7EZ4Eu7YJ1ltRCC5jXFJrQ,The Buffet At TI,3300 S Las Vegas Blvd,Buffets,Buffets,Restaurants,"['Buffets', 'Restaurants', 'Sushi Bars', 'Asian Fusion', 'Breakfast & Brunch', 'American (Traditional)']",645,2,2.5,NV
7fxebHYUwIF6CakxSr70iQ,Carnevino,"The Palazzo, 3325 Las Vegas Blvd S",Bars,Bars,Restaurants,"['Bars', 'Restaurants', 'Wine Bars', 'Steakhouses', 'Nightlife', 'Italian']",1147,4,3.5,NV
7GGJlp1aWfcXGQz6q7SkXQ,The Rockhouse,"3355 S Las Vegas Blvd, Ste 3200",Dive Bars,Dive Bars,Hot Dogs,"['Dive Bars', 'Hot Dogs', 'Nightlife', 'Salad', 'Tacos', 'Restaurants', 'Bars', 'Mexican']",183,2,3,NV
-7H-oXvCxJzuT42ky6Db0g,Industry Public House,4305 Butler St,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'American (New)', 'Cocktail Bars', 'Bars']",400,2,3.5,PA
7ibuDLfx8gEhESAufYIySw,Sushi Mon,"9770 S Maryland Pkwy, Ste 3",Sushi Bars,Sushi Bars,Salad,"['Sushi Bars', 'Salad', 'Restaurants', 'Japanese']",841,2,4,NV
7JnFDiJu9cmOr3X_az0VnA,Burntwood Tavern,19304 Detroit Rd,American (New),Restaurants,American (New),"['Restaurants', 'American (New)']",118,2,3,OH
7KkgMcbVaetryW1wwpzvvA,Cafe Rio,5765 Centennial Center Blvd,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",118,1,3.5,NV
7l-CCyNnvT86GMR5EtYjog,Shiloh Grill,123 Shiloh St,Bars,Restaurants,Bars,"['Restaurants', 'Bars', 'American (Traditional)', 'Nightlife', 'Pubs', 'Gastropubs']",223,2,4,PA
7mgNBuU68N5fzdG3JxN1XQ,Persis Biryani Indian Grill,"3130 Driwood Ct, Ste B",Indian,Indian,Food,"['Indian', 'Food', 'Restaurants']",125,2,3.5,NC
7mU3l5VjH1IxsXcxBxUblg,Emilliano's Mexican Restaurant and Bar,2557 E Carson St,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Bars', 'Nightlife']",185,2,3.5,PA
7P3Z4HTUM8M8Y9Yw3cc7Pg,Tipsy Coffee House,"6496 Medical Center St, Ste 102",Desserts,Desserts,Food,"['Desserts', 'Food', 'Bakeries', 'Cafes', 'Restaurants', 'Coffee & Tea']",115,1,4,NV
7sb2FYLS2sejZKxRYF9mtg,Sakana,3949 S Maryland Pkwy,Sushi Bars,Sushi Bars,Japanese,"['Sushi Bars', 'Japanese', 'Restaurants']",1443,2,4.5,NV
7sPNbCx7vGAaH7SbNPZ6oA,Bachi Burger,"470 E Windmill Ln, Ste 100",Beer,Beer,Wine & Spirits,"['Beer', 'Wine & Spirits', 'Burgers', 'Restaurants', 'Asian Fusion', 'Bars', 'Nightlife', 'Food']",2735,2,4,NV
7UFDAX4wLi6ux5otguYldA,Andiron Steak & Sea,1720 Festival Plaza Dr,Steakhouses,Steakhouses,Seafood,"['Steakhouses', 'Seafood', 'American (New)', 'Restaurants']",249,3,4,NV
7wHLFohwCw8l6WS-feLjeg,Other Mama,"3655 S Durango, Unit 6",Sushi Bars,Sushi Bars,Cocktail Bars,"['Sushi Bars', 'Cocktail Bars', 'Live/Raw Food', 'Bars', 'Restaurants', 'Seafood', 'Nightlife']",305,2,4.5,NV
7wMB3wMbOp0gq3l6nHfOaA,Ramen Bar,5860 Forbes Ave,Ramen,Ramen,Nightlife,"['Ramen', 'Nightlife', 'Japanese', 'Bars', 'Restaurants']",201,2,3.5,PA
7xXaO9deBDh_dd0JQjA-Qg,Claim Jumper,6629 Las Vegas Blvd S,American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",309,2,3,NV
7yYexN1Q5ShE_z1MH2TDTw,Sammy's LA Pastrami & Burgers,2191 E Tropicana Ave,Sandwiches,Restaurants,Sandwiches,"['Restaurants', 'Sandwiches', 'Fast Food', 'Burgers']",344,2,3.5,NV
7z2x16M7IuG8KPfMsyVrKA,Morcilla,3519 Butler St,Spanish,Spanish,Restaurants,"['Spanish', 'Restaurants']",129,3,4,PA
8.01051E+19,Pio Pio,1408 E Blvd,Peruvian,Peruvian,Spanish,"['Peruvian', 'Spanish', 'Latin American', 'Restaurants']",259,2,4,NC
80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,3799 Las Vegas Blvd S,Bars,Bars,Restaurants,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",269,2,3.5,NV
8.29711E+20,Rani's World Foods,4505 W Sahara Ave,Specialty Food,Specialty Food,Restaurants,"['Specialty Food', 'Restaurants', 'Vegetarian', 'Food', 'Ethnic Food', 'Grocery', 'Indian']",140,1,4,NV
